Микро_Зона_ID;Координата_Старт;Координата_Конец;Родительский_3D_Узел;Букв_в_куске;Масса_Куска_(kDa);GC_Состав_%
Zone_8684;58763814;58764835;Node_22;1021;315.893;41.7
Zone_8685;58764835;58765856;Node_22;1021;315.166;39.0
Zone_8686;58765856;58766877;Node_22;1021;315.427;43.3
Zone_8687;58766877;58767898;Node_22;1021;314.913;41.6
Zone_8688;58767898;58768919;Node_22;1021;314.827;41.4
Zone_8689;58768919;58769940;Node_22;1021;314.446;45.7
Zone_8690;58769940;58770961;Node_22;1021;315.216;40.6
Zone_8691;58770961;58771982;Node_22;1021;315.242;42.1
Zone_8692;58771982;58773003;Node_22;1021;314.685;42.9
Zone_8693;58773003;58774024;Node_22;1021;314.352;47.8
Zone_8694;58774024;58775045;Node_22;1021;316.148;42.2
Zone_8695;58775045;58776066;Node_22;1021;316.185;43.5
Zone_8696;58776066;58777087;Node_22;1021;313.85;44.6
Zone_8697;58777087;58778108;Node_22;1021;313.439;43.1
Zone_8698;58778108;58779129;Node_22;1021;316.365;40.8
Zone_8699;58779129;58780150;Node_22;1021;314.901;38.4
Zone_8700;58780150;58781171;Node_22;1021;315.457;36.3
Zone_8701;58781171;58782192;Node_22;1021;313.847;45.2
Zone_8702;58782192;58783213;Node_22;1021;316.106;65.7
Zone_8703;58783213;58784234;Node_22;1021;314.065;64.3
Zone_8704;58784234;58785255;Node_22;1021;315.578;64.3
Zone_8705;58785255;58786276;Node_22;1021;315.6;50.4
Zone_8706;58786276;58787297;Node_22;1021;314.203;44.4
Zone_8707;58787297;58788318;Node_22;1021;313.717;42.6
Zone_8708;58788318;58789339;Node_22;1021;314.536;38.9
Zone_8709;58789339;58790360;Node_22;1021;313.712;40.3
Zone_8710;58790360;58791381;Node_22;1021;315.342;42.8
Zone_8711;58791381;58792402;Node_22;1021;315.986;40.1
Zone_8712;58792402;58793423;Node_22;1021;315.431;36.6
Zone_8713;58793423;58794444;Node_22;1021;316.44;38.0
Zone_8714;58794444;58795465;Node_22;1021;315.977;39.1
Zone_8715;58795465;58796486;Node_22;1021;316.215;36.9
Zone_8716;58796486;58797507;Node_22;1021;314.882;34.1
Zone_8717;58797507;58798528;Node_22;1021;316.221;36.9
Zone_8718;58798528;58799549;Node_22;1021;315.556;43.6
Zone_8719;58799549;58800570;Node_22;1021;311.456;44.3
Zone_8720;58800570;58801591;Node_22;1021;315.374;43.0
Zone_8721;58801591;58802612;Node_22;1021;314.775;39.7
Zone_8722;58802612;58803633;Node_22;1021;315.536;41.0
Zone_8723;58803633;58804654;Node_22;1021;315.961;38.8
Zone_8724;58804654;58805675;Node_22;1021;312.335;43.7
Zone_8725;58805675;58806696;Node_22;1021;315.166;45.6
Zone_8726;58806696;58807717;Node_22;1021;317.032;45.3
Zone_8727;58807717;58808738;Node_22;1021;316.152;43.4
Zone_8728;58808738;58809759;Node_22;1021;315.93;44.2
Zone_8729;58809759;58810780;Node_22;1021;315.703;46.1
Zone_8730;58810780;58811801;Node_22;1021;316.375;44.7
Zone_8731;58811801;58812822;Node_22;1021;317.456;42.1
Zone_8732;58812822;58813843;Node_22;1021;315.464;46.2
Zone_8733;58813843;58814864;Node_22;1021;316.838;59.5
Zone_8734;58814864;58815885;Node_22;1021;315.269;56.3
Zone_8735;58815885;58816906;Node_22;1021;315.577;54.9
Zone_8736;58816906;58817927;Node_22;1021;316.443;41.9
Zone_8737;58817927;58818948;Node_22;1021;315.226;38.4
Zone_8738;58818948;58819969;Node_22;1021;315.391;40.2
Zone_8739;58819969;58820990;Node_22;1021;313.228;46.6
Zone_8740;58820990;58822011;Node_22;1021;317.416;41.6
Zone_8741;58822011;58823032;Node_22;1021;316.088;42.5
Zone_8742;58823032;58824053;Node_22;1021;315.299;42.0
Zone_8743;58824053;58825074;Node_22;1021;316.429;46.0
Zone_8744;58825074;58826095;Node_22;1021;313.682;44.8
Zone_8745;58826095;58827116;Node_22;1021;315.575;37.8
Zone_8746;58827116;58828137;Node_22;1021;316.457;31.9
Zone_8747;58828137;58829158;Node_22;1021;314.668;44.9
Zone_8748;58829158;58830179;Node_22;1021;317.14;37.9
Zone_8749;58830179;58831200;Node_22;1021;316.224;38.5
Zone_8750;58831200;58832221;Node_22;1021;314.953;35.7
Zone_8751;58832221;58833242;Node_22;1021;316.641;45.5
Zone_8752;58833242;58834263;Node_22;1021;315.39;48.4
Zone_8753;58834263;58835284;Node_22;1021;314.877;45.3
Zone_8754;58835284;58836305;Node_22;1021;315.826;48.2
Zone_8755;58836305;58837326;Node_22;1021;314.553;46.4
Zone_8756;58837326;58838347;Node_22;1021;314.013;46.6
Zone_8757;58838347;58839368;Node_22;1021;316.099;35.6
Zone_8758;58839368;58840389;Node_22;1021;315.467;43.8
Zone_8759;58840389;58841410;Node_22;1021;316.198;44.6
Zone_8760;58841410;58842431;Node_22;1021;315.569;47.6
Zone_8761;58842431;58843452;Node_22;1021;315.164;39.9
Zone_8762;58843452;58844473;Node_22;1021;314.76;40.0
Zone_8763;58844473;58845494;Node_22;1021;315.399;38.1
Zone_8764;58845494;58846515;Node_22;1021;315.296;41.7
Zone_8765;58846515;58847536;Node_22;1021;315.322;45.0
Zone_8766;58847536;58848557;Node_22;1021;315.487;37.2
Zone_8767;58848557;58849578;Node_22;1021;314.829;50.0
Zone_8768;58849578;58850599;Node_22;1021;314.179;41.0
Zone_8769;58850599;58851620;Node_22;1021;315.52;38.5
Zone_8770;58851620;58852641;Node_22;1021;316.624;40.7
Zone_8771;58852641;58853662;Node_22;1021;316.273;48.5
Zone_8772;58853662;58854683;Node_22;1021;315.538;43.4
Zone_8773;58854683;58855704;Node_22;1021;315.141;45.2
Zone_8774;58855704;58856725;Node_22;1021;315.223;43.8
Zone_8775;58856725;58857746;Node_22;1021;316.097;38.6
Zone_8776;58857746;58858767;Node_22;1021;314.875;47.8
Zone_8777;58858767;58859788;Node_22;1021;316.155;41.4
Zone_8778;58859788;58860809;Node_22;1021;314.174;48.3
Zone_8779;58860809;58861830;Node_22;1021;318.617;45.7
Zone_8780;58861830;58862851;Node_22;1021;314.118;42.5
Zone_8781;58862851;58863872;Node_22;1021;315.73;37.6
Zone_8782;58863872;58864893;Node_22;1021;315.172;37.4
Zone_8783;58864893;58865914;Node_22;1021;315.532;43.7
Zone_8784;58865914;58866935;Node_22;1021;314.797;40.5
Zone_8785;58866935;58867956;Node_22;1021;315.002;28.4
Zone_8786;58867956;58868977;Node_22;1021;314.396;33.3
Zone_8787;58868977;58869998;Node_22;1021;315.346;39.6
Zone_8788;58869998;58871019;Node_22;1021;315.684;46.1
Zone_8789;58871019;58872040;Node_22;1021;315.329;39.7
Zone_8790;58872040;58873061;Node_22;1021;313.355;47.1
Zone_8791;58873061;58874082;Node_22;1021;312.335;45.3
Zone_8792;58874082;58875103;Node_22;1021;315.872;44.8
Zone_8793;58875103;58876124;Node_22;1021;316.373;43.1
Zone_8794;58876124;58877145;Node_22;1021;315.839;39.8
Zone_8795;58877145;58878166;Node_22;1021;314.919;37.1
Zone_8796;58878166;58879187;Node_22;1021;316.039;38.8
Zone_8797;58879187;58880208;Node_22;1021;315.975;35.4
Zone_8798;58880208;58881229;Node_22;1021;316.122;40.8
Zone_8799;58881229;58882250;Node_22;1021;316.034;48.0
Zone_8800;58882250;58883271;Node_22;1021;315.733;48.1
Zone_8801;58883271;58884292;Node_22;1021;316.655;45.0
Zone_8802;58884292;58885313;Node_22;1021;314.902;46.5
Zone_8803;58885313;58886334;Node_22;1021;314.112;45.3
Zone_8804;58886334;58887355;Node_22;1021;314.239;46.7
Zone_8805;58887355;58888376;Node_22;1021;314.804;45.5
Zone_8806;58888376;58889397;Node_22;1021;313.299;47.9
Zone_8807;58889397;58890418;Node_22;1021;315.231;45.1
Zone_8808;58890418;58891439;Node_22;1021;314.602;49.4
Zone_8809;58891439;58892460;Node_22;1021;316.876;39.0
Zone_8810;58892460;58893481;Node_22;1021;317.395;45.5
Zone_8811;58893481;58894502;Node_22;1021;315.683;51.3
Zone_8812;58894502;58895523;Node_22;1021;316.85;50.0
Zone_8813;58895523;58896544;Node_22;1021;317.034;52.1
Zone_8814;58896544;58897565;Node_22;1021;315.936;47.3
Zone_8815;58897565;58898586;Node_22;1021;316.199;43.4
Zone_8816;58898586;58899607;Node_22;1021;315.109;47.6
Zone_8817;58899607;58900628;Node_22;1021;315.986;43.8
Zone_8818;58900628;58901649;Node_22;1021;315.365;38.9
Zone_8819;58901649;58902670;Node_22;1021;315.898;45.6
Zone_8820;58902670;58903691;Node_22;1021;315.712;47.6
Zone_8821;58903691;58904712;Node_22;1021;315.027;57.0
Zone_8822;58904712;58905733;Node_22;1021;314.512;44.8
Zone_8823;58905733;58906754;Node_22;1021;315.435;46.1
Zone_8824;58906754;58907775;Node_22;1021;314.34;41.3
Zone_8825;58907775;58908796;Node_22;1021;315.274;37.2
Zone_8826;58908796;58909817;Node_22;1021;315.255;37.4
Zone_8827;58909817;58910838;Node_22;1021;313.716;42.8
Zone_8828;58910838;58911859;Node_22;1021;313.833;44.9
Zone_8829;58911859;58912880;Node_22;1021;314.419;39.1
Zone_8830;58912880;58913901;Node_22;1021;316.856;37.0
Zone_8831;58913901;58914922;Node_22;1021;316.335;32.1
Zone_8832;58914922;58915943;Node_23;1021;316.619;37.4
Zone_8833;58915943;58916964;Node_23;1021;316.62;31.7
Zone_8834;58916964;58917985;Node_23;1021;317.194;29.8
Zone_8835;58917985;58919006;Node_23;1021;316.201;36.1
Zone_8836;58919006;58920027;Node_23;1021;317.512;50.6
Zone_8837;58920027;58921048;Node_23;1021;316.511;40.8
Zone_8838;58921048;58922069;Node_23;1021;315.004;42.8
Zone_8839;58922069;58923090;Node_23;1021;313.873;50.2
Zone_8840;58923090;58924111;Node_23;1021;314.59;47.9
Zone_8841;58924111;58925132;Node_23;1021;312.556;42.1
Zone_8842;58925132;58926153;Node_23;1021;316.585;39.5
Zone_8843;58926153;58927174;Node_23;1021;315.664;41.2
Zone_8844;58927174;58928195;Node_23;1021;313.423;46.2
Zone_8845;58928195;58929216;Node_23;1021;312.731;46.3
Zone_8846;58929216;58930237;Node_23;1021;314.635;50.1
Zone_8847;58930237;58931258;Node_23;1021;313.885;43.7
Zone_8848;58931258;58932279;Node_23;1021;312.847;49.7
Zone_8849;58932279;58933300;Node_23;1021;315.96;43.8
Zone_8850;58933300;58934321;Node_23;1021;316.133;40.9
Zone_8851;58934321;58935342;Node_23;1021;315.954;41.2
Zone_8852;58935342;58936363;Node_23;1021;315.951;44.8
Zone_8853;58936363;58937384;Node_23;1021;316.44;40.7
Zone_8854;58937384;58938405;Node_23;1021;315.715;40.2
Zone_8855;58938405;58939426;Node_23;1021;315.599;45.7
Zone_8856;58939426;58940447;Node_23;1021;314.234;46.4
Zone_8857;58940447;58941468;Node_23;1021;315.558;42.5
Zone_8858;58941468;58942489;Node_23;1021;315.584;47.0
Zone_8859;58942489;58943510;Node_23;1021;315.176;45.6
Zone_8860;58943510;58944531;Node_23;1021;316.896;49.9
Zone_8861;58944531;58945552;Node_23;1021;319.348;43.8
Zone_8862;58945552;58946573;Node_23;1021;315.348;38.2
Zone_8863;58946573;58947594;Node_23;1021;314.628;35.1
Zone_8864;58947594;58948615;Node_23;1021;316.614;37.7
Zone_8865;58948615;58949636;Node_23;1021;317.696;45.1
Zone_8866;58949636;58950657;Node_23;1021;315.988;41.2
Zone_8867;58950657;58951678;Node_23;1021;315.045;45.2
Zone_8868;58951678;58952699;Node_23;1021;316.927;44.8
Zone_8869;58952699;58953720;Node_23;1021;316.717;48.5
Zone_8870;58953720;58954741;Node_23;1021;315.363;43.4
Zone_8871;58954741;58955762;Node_23;1021;316.32;44.4
Zone_8872;58955762;58956783;Node_23;1021;316.335;43.4
Zone_8873;58956783;58957804;Node_23;1021;315.444;45.5
Zone_8874;58957804;58958825;Node_23;1021;317.459;53.6
Zone_8875;58958825;58959846;Node_23;1021;316.692;44.2
Zone_8876;58959846;58960867;Node_23;1021;315.513;39.7
Zone_8877;58960867;58961888;Node_23;1021;315.874;37.4
Zone_8878;58961888;58962909;Node_23;1021;315.279;38.9
Zone_8879;58962909;58963930;Node_23;1021;315.619;38.6
Zone_8880;58963930;58964951;Node_23;1021;315.083;49.2
Zone_8881;58964951;58965972;Node_23;1021;315.131;46.3
Zone_8882;58965972;58966993;Node_23;1021;314.503;51.0
Zone_8883;58966993;58968014;Node_23;1021;315.152;42.1
Zone_8884;58968014;58969035;Node_23;1021;315.863;45.2
Zone_8885;58969035;58970056;Node_23;1021;316.368;37.7
Zone_8886;58970056;58971077;Node_23;1021;315.59;42.9
Zone_8887;58971077;58972098;Node_23;1021;315.606;44.7
Zone_8888;58972098;58973119;Node_23;1021;314.63;44.7
Zone_8889;58973119;58974140;Node_23;1021;314.565;44.3
Zone_8890;58974140;58975161;Node_23;1021;314.832;46.9
Zone_8891;58975161;58976182;Node_23;1021;315.533;43.3
Zone_8892;58976182;58977203;Node_23;1021;314.865;38.4
Zone_8893;58977203;58978224;Node_23;1021;315.124;39.3
Zone_8894;58978224;58979245;Node_23;1021;315.559;48.3
Zone_8895;58979245;58980266;Node_23;1021;315.456;44.2
Zone_8896;58980266;58981287;Node_23;1021;317.236;40.5
Zone_8897;58981287;58982308;Node_23;1021;314.496;42.3
Zone_8898;58982308;58983329;Node_23;1021;317.125;44.0
Zone_8899;58983329;58984350;Node_23;1021;315.804;39.6
Zone_8900;58984350;58985371;Node_23;1021;315.905;44.6
Zone_8901;58985371;58986392;Node_23;1021;314.46;43.9
Zone_8902;58986392;58987413;Node_23;1021;315.824;42.1
Zone_8903;58987413;58988434;Node_23;1021;315.952;47.2
Zone_8904;58988434;58989455;Node_23;1021;314.388;44.6
Zone_8905;58989455;58990476;Node_23;1021;315.148;40.9
Zone_8906;58990476;58991497;Node_23;1021;313.572;49.0
Zone_8907;58991497;58992518;Node_23;1021;315.952;42.8
Zone_8908;58992518;58993539;Node_23;1021;315.68;41.3
Zone_8909;58993539;58994560;Node_23;1021;316.535;44.5
Zone_8910;58994560;58995581;Node_23;1021;316.055;41.1
Zone_8911;58995581;58996602;Node_23;1021;317.694;38.7
Zone_8912;58996602;58997623;Node_23;1021;316.213;37.5
Zone_8913;58997623;58998644;Node_23;1021;315.385;44.5
Zone_8914;58998644;58999665;Node_23;1021;316.157;35.4
Zone_8915;58999665;59000686;Node_23;1021;315.444;51.2
Zone_8916;59000686;59001707;Node_23;1021;316.317;31.6
Zone_8917;59001707;59002728;Node_23;1021;315.828;39.1
Zone_8918;59002728;59003749;Node_23;1021;315.234;45.7
Zone_8919;59003749;59004770;Node_23;1021;316.201;34.3
Zone_8920;59004770;59005791;Node_23;1021;318.022;44.4
Zone_8921;59005791;59006812;Node_23;1021;316.545;41.5
Zone_8922;59006812;59007833;Node_23;1021;314.296;45.6
Zone_8923;59007833;59008854;Node_23;1021;315.125;46.8
Zone_8924;59008854;59009875;Node_23;1021;315.468;43.8
Zone_8925;59009875;59010896;Node_23;1021;314.693;45.1
Zone_8926;59010896;59011917;Node_23;1021;316.756;43.3
Zone_8927;59011917;59012938;Node_23;1021;315.304;39.9
Zone_8928;59012938;59013959;Node_23;1021;314.679;45.9
Zone_8929;59013959;59014980;Node_23;1021;314.136;41.3
Zone_8930;59014980;59016001;Node_23;1021;313.73;51.4
Zone_8931;59016001;59017022;Node_23;1021;315.152;48.7
Zone_8932;59017022;59018043;Node_23;1021;315.633;45.2
Zone_8933;59018043;59019064;Node_23;1021;317.168;47.0
Zone_8934;59019064;59020085;Node_23;1021;313.677;46.8
Zone_8935;59020085;59021106;Node_23;1021;313.973;46.3
Zone_8936;59021106;59022127;Node_23;1021;315.661;42.6
Zone_8937;59022127;59023148;Node_23;1021;317.189;43.9
Zone_8938;59023148;59024169;Node_23;1021;317.212;38.8
Zone_8939;59024169;59025190;Node_23;1021;314.967;36.3
Zone_8940;59025190;59026211;Node_23;1021;315.107;44.9
Zone_8941;59026211;59027232;Node_23;1021;315.007;44.2
Zone_8942;59027232;59028253;Node_23;1021;314.684;44.3
Zone_8943;59028253;59029274;Node_23;1021;316.781;36.5
Zone_8944;59029274;59030295;Node_23;1021;316.579;44.5
Zone_8945;59030295;59031316;Node_23;1021;316.543;45.5
Zone_8946;59031316;59032337;Node_23;1021;316.036;45.9
Zone_8947;59032337;59033358;Node_23;1021;314.95;48.6
Zone_8948;59033358;59034379;Node_23;1021;314.336;46.3
Zone_8949;59034379;59035400;Node_23;1021;315.887;46.9
Zone_8950;59035400;59036421;Node_23;1021;315.616;43.6
Zone_8951;59036421;59037442;Node_23;1021;315.087;43.0
Zone_8952;59037442;59038463;Node_23;1021;315.892;36.5
Zone_8953;59038463;59039484;Node_23;1021;312.965;41.5
Zone_8954;59039484;59040505;Node_23;1021;316.302;41.2
Zone_8955;59040505;59041526;Node_23;1021;315.63;40.5
Zone_8956;59041526;59042547;Node_23;1021;316.914;44.4
Zone_8957;59042547;59043568;Node_23;1021;315.552;42.0
Zone_8958;59043568;59044589;Node_23;1021;313.974;47.6
Zone_8959;59044589;59045610;Node_23;1021;313.899;43.4
Zone_8960;59045610;59046631;Node_23;1021;314.018;48.9
Zone_8961;59046631;59047652;Node_23;1021;316.72;49.0
Zone_8962;59047652;59048673;Node_23;1021;315.425;46.9
Zone_8963;59048673;59049694;Node_23;1021;318.764;47.7
Zone_8964;59049694;59050715;Node_23;1021;315.941;38.4
Zone_8965;59050715;59051736;Node_23;1021;314.953;25.0
Zone_8966;59051736;59052757;Node_23;1021;316.441;45.6
Zone_8967;59052757;59053778;Node_23;1021;314.82;39.4
Zone_8968;59053778;59054799;Node_23;1021;315.752;38.7
Zone_8969;59054799;59055820;Node_23;1021;318.323;44.0
Zone_8970;59055820;59056841;Node_23;1021;315.909;43.3
Zone_8971;59056841;59057862;Node_23;1021;316.193;51.5
Zone_8972;59057862;59058883;Node_23;1021;317.76;45.4
Zone_8973;59058883;59059904;Node_23;1021;314.087;42.5
Zone_8974;59059904;59060925;Node_23;1021;315.532;42.6
Zone_8975;59060925;59061946;Node_23;1021;313.903;46.0
Zone_8976;59061946;59062967;Node_23;1021;314.982;39.5
Zone_8977;59062967;59063988;Node_23;1021;316.197;43.2
Zone_8978;59063988;59065009;Node_23;1021;314.109;40.1
Zone_8979;59065009;59066030;Node_23;1021;316.712;42.8
Zone_8980;59066030;59067051;Node_23;1021;315.8;45.6
Zone_8981;59067051;59068072;Node_23;1021;316.068;42.2
Zone_8982;59068072;59069093;Node_23;1021;315.995;36.0
Zone_8983;59069093;59070114;Node_23;1021;314.949;36.7
Zone_8984;59070114;59071135;Node_23;1021;315.896;42.0
Zone_8985;59071135;59072156;Node_23;1021;314.379;42.3
Zone_8986;59072156;59073177;Node_23;1021;314.044;44.8
Zone_8987;59073177;59074198;Node_23;1021;317.063;42.5
Zone_8988;59074198;59075219;Node_23;1021;315.271;38.1
Zone_8989;59075219;59076240;Node_23;1021;315.55;43.3
Zone_8990;59076240;59077261;Node_23;1021;316.247;44.4
Zone_8991;59077261;59078282;Node_23;1021;314.844;44.5
Zone_8992;59078282;59079303;Node_23;1021;315.07;40.5
Zone_8993;59079303;59080324;Node_23;1021;315.03;43.2
Zone_8994;59080324;59081345;Node_23;1021;316.307;41.9
Zone_8995;59081345;59082366;Node_23;1021;315.001;44.7
Zone_8996;59082366;59083387;Node_23;1021;313.472;43.6
Zone_8997;59083387;59084408;Node_23;1021;315.07;45.0
Zone_8998;59084408;59085429;Node_23;1021;314.771;43.7
Zone_8999;59085429;59086450;Node_23;1021;317.029;44.3
Zone_9000;59086450;59087471;Node_23;1021;315.555;37.5
Zone_9001;59087471;59088492;Node_23;1021;314.951;40.5
Zone_9002;59088492;59089513;Node_23;1021;315.255;37.2
Zone_9003;59089513;59090534;Node_23;1021;316.503;44.0
Zone_9004;59090534;59091555;Node_23;1021;317.588;39.4
Zone_9005;59091555;59092576;Node_23;1021;315.026;39.5
Zone_9006;59092576;59093597;Node_23;1021;317.248;41.3
Zone_9007;59093597;59094618;Node_23;1021;317.56;43.3
Zone_9008;59094618;59095639;Node_23;1021;315.311;42.5
Zone_9009;59095639;59096660;Node_23;1021;316.087;49.1
Zone_9010;59096660;59097681;Node_23;1021;314.496;38.4
Zone_9011;59097681;59098702;Node_23;1021;315.16;39.3
Zone_9012;59098702;59099723;Node_23;1021;314.939;39.0
Zone_9013;59099723;59100744;Node_23;1021;316.645;35.1
Zone_9014;59100744;59101765;Node_23;1021;315.276;39.6
Zone_9015;59101765;59102786;Node_23;1021;315.844;34.4
Zone_9016;59102786;59103807;Node_23;1021;314.826;40.8
Zone_9017;59103807;59104828;Node_23;1021;315.957;41.9
Zone_9018;59104828;59105849;Node_23;1021;315.553;46.6
Zone_9019;59105849;59106870;Node_23;1021;315.533;43.9
Zone_9020;59106870;59107891;Node_23;1021;314.742;48.8
Zone_9021;59107891;59108912;Node_23;1021;316.024;41.6
Zone_9022;59108912;59109933;Node_23;1021;317.502;44.6
Zone_9023;59109933;59110954;Node_23;1021;312.678;44.0
Zone_9024;59110954;59111975;Node_23;1021;317.069;46.3
Zone_9025;59111975;59112996;Node_23;1021;314.215;39.8
Zone_9026;59112996;59114017;Node_23;1021;314.785;42.7
Zone_9027;59114017;59115038;Node_23;1021;316.017;37.6
Zone_9028;59115038;59116059;Node_23;1021;315.73;36.0
Zone_9029;59116059;59117080;Node_23;1021;316.293;41.3
Zone_9030;59117080;59118101;Node_23;1021;316.142;38.4
Zone_9031;59118101;59119122;Node_23;1021;315.257;30.2
Zone_9032;59119122;59120143;Node_23;1021;313.966;34.2
Zone_9033;59120143;59121164;Node_23;1021;314.222;30.9
Zone_9034;59121164;59122185;Node_23;1021;313.128;31.8
Zone_9035;59122185;59123206;Node_23;1021;314.672;41.8
Zone_9036;59123206;59124227;Node_23;1021;317.536;40.2
Zone_9037;59124227;59125248;Node_23;1021;315.875;39.1
Zone_9038;59125248;59126269;Node_23;1021;315.851;43.0
Zone_9039;59126269;59127290;Node_23;1021;317.259;37.3
Zone_9040;59127290;59128311;Node_23;1021;316.103;42.0
Zone_9041;59128311;59129332;Node_23;1021;314.878;43.6
Zone_9042;59129332;59130353;Node_23;1021;315.651;39.1
Zone_9043;59130353;59131374;Node_23;1021;315.563;40.4
Zone_9044;59131374;59132395;Node_23;1021;315.238;37.0
Zone_9045;59132395;59133416;Node_23;1021;315.829;40.0
Zone_9046;59133416;59134437;Node_23;1021;315.65;42.0
Zone_9047;59134437;59135458;Node_23;1021;315.714;38.2
Zone_9048;59135458;59136479;Node_23;1021;316.935;41.7
Zone_9049;59136479;59137500;Node_23;1021;315.088;48.4
Zone_9050;59137500;59138521;Node_23;1021;314.09;46.4
Zone_9051;59138521;59139542;Node_23;1021;315.863;47.0
Zone_9052;59139542;59140563;Node_23;1021;316.874;52.9
Zone_9053;59140563;59141584;Node_23;1021;317.79;49.7
Zone_9054;59141584;59142605;Node_23;1021;314.437;40.4
Zone_9055;59142605;59143626;Node_23;1021;318.951;44.2
Zone_9056;59143626;59144647;Node_23;1021;316.556;40.9
Zone_9057;59144647;59145668;Node_23;1021;314.445;42.3
Zone_9058;59145668;59146689;Node_23;1021;316.484;36.0
Zone_9059;59146689;59147710;Node_23;1021;316.109;60.3
Zone_9060;59147710;59148731;Node_23;1021;316.444;43.5
Zone_9061;59148731;59149752;Node_23;1021;314.66;37.6
Zone_9062;59149752;59150773;Node_23;1021;315.165;36.2
Zone_9063;59150773;59151794;Node_23;1021;316.564;49.5
Zone_9064;59151794;59152815;Node_23;1021;314.696;40.1
Zone_9065;59152815;59153836;Node_23;1021;313.92;46.1
Zone_9066;59153836;59154857;Node_23;1021;314.85;42.5
Zone_9067;59154857;59155878;Node_23;1021;316.028;47.3
Zone_9068;59155878;59156899;Node_23;1021;316.279;44.9
Zone_9069;59156899;59157920;Node_23;1021;316.604;44.9
Zone_9070;59157920;59158941;Node_23;1021;316.175;32.6
Zone_9071;59158941;59159962;Node_23;1021;316.025;39.1
Zone_9072;59159962;59160983;Node_23;1021;314.532;39.9
Zone_9073;59160983;59162004;Node_23;1021;315.385;41.1
Zone_9074;59162004;59163025;Node_23;1021;315.009;40.5
Zone_9075;59163025;59164046;Node_23;1021;315.084;41.2
Zone_9076;59164046;59165067;Node_23;1021;314.972;43.6
Zone_9077;59165067;59166088;Node_23;1021;314.92;37.7
Zone_9078;59166088;59167109;Node_23;1021;315.195;35.2
Zone_9079;59167109;59168130;Node_23;1021;315.717;33.5
Zone_9080;59168130;59169151;Node_23;1021;316.161;36.5
Zone_9081;59169151;59170172;Node_23;1021;314.348;39.8
Zone_9082;59170172;59171193;Node_23;1021;315.172;42.3
Zone_9083;59171193;59172214;Node_23;1021;316.202;38.2
Zone_9084;59172214;59173235;Node_23;1021;314.858;33.4
Zone_9085;59173235;59174256;Node_23;1021;315.506;43.3
Zone_9086;59174256;59175277;Node_23;1021;314.908;36.5
Zone_9087;59175277;59176298;Node_23;1021;314.176;36.9
Zone_9088;59176298;59177319;Node_23;1021;314.022;35.5
Zone_9089;59177319;59178340;Node_23;1021;317.889;44.3
Zone_9090;59178340;59179361;Node_23;1021;315.893;46.2
Zone_9091;59179361;59180382;Node_23;1021;313.948;41.3
Zone_9092;59180382;59181403;Node_23;1021;314.561;36.7
Zone_9093;59181403;59182424;Node_23;1021;313.583;39.8
Zone_9094;59182424;59183445;Node_23;1021;315.795;36.3
Zone_9095;59183445;59184466;Node_23;1021;315.351;36.7
Zone_9096;59184466;59185487;Node_23;1021;314.69;43.0
Zone_9097;59185487;59186508;Node_23;1021;315.512;43.9
Zone_9098;59186508;59187529;Node_23;1021;315.275;46.7
Zone_9099;59187529;59188550;Node_23;1021;315.424;45.7
Zone_9100;59188550;59189571;Node_23;1021;315.055;48.7
Zone_9101;59189571;59190592;Node_23;1021;314.537;40.4
Zone_9102;59190592;59191613;Node_23;1021;314.359;42.0
Zone_9103;59191613;59192634;Node_23;1021;315.991;37.8
Zone_9104;59192634;59193655;Node_23;1021;315.918;37.6
Zone_9105;59193655;59194676;Node_23;1021;314.635;42.0
Zone_9106;59194676;59195697;Node_23;1021;313.601;43.2
Zone_9107;59195697;59196718;Node_23;1021;316.464;45.7
Zone_9108;59196718;59197739;Node_23;1021;314.805;44.7
Zone_9109;59197739;59198760;Node_23;1021;315.247;45.1
Zone_9110;59198760;59199781;Node_23;1021;314.704;39.5
Zone_9111;59199781;59200802;Node_23;1021;316.556;39.4
Zone_9112;59200802;59201823;Node_23;1021;315.673;40.9
Zone_9113;59201823;59202844;Node_23;1021;315.387;41.6
Zone_9114;59202844;59203865;Node_23;1021;315.108;41.7
Zone_9115;59203865;59204886;Node_23;1021;315.445;43.3
Zone_9116;59204886;59205907;Node_23;1021;315.52;36.2
Zone_9117;59205907;59206928;Node_23;1021;316.246;51.9
Zone_9118;59206928;59207949;Node_23;1021;316.611;47.3
Zone_9119;59207949;59208970;Node_23;1021;315.3;39.0
Zone_9120;59208970;59209991;Node_23;1021;315.289;38.6
Zone_9121;59209991;59211012;Node_23;1021;316.151;42.0
Zone_9122;59211012;59212033;Node_23;1021;316.938;34.2
Zone_9123;59212033;59213054;Node_23;1021;316.648;45.1
Zone_9124;59213054;59214075;Node_23;1021;315.673;42.4
Zone_9125;59214075;59215096;Node_23;1021;314.061;47.0
Zone_9126;59215096;59216117;Node_23;1021;314.876;49.9
Zone_9127;59216117;59217138;Node_23;1021;318.471;40.5
Zone_9128;59217138;59218159;Node_23;1021;315.462;43.8
Zone_9129;59218159;59219180;Node_23;1021;315.364;43.0
Zone_9130;59219180;59220201;Node_23;1021;314.283;39.6
Zone_9131;59220201;59221222;Node_23;1021;316.788;46.7
Zone_9132;59221222;59222243;Node_23;1021;315.95;41.9
